vch_desc,vch_type,canonical_id,canonical_family,label_source,label_confidence,validation_status
breakfast with Moshin Bhai,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
breakfast+clyndergas,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
broadway pizza,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
buiscut juice etc,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
bun for breakfast ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
bundu khan dinner,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
bundu khan nashta ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
burger and daddy g juice. ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
buscuit milk youghurt,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
buy ejuice 800tk and 100tk coil & wicking ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
buy food from foodpanda,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
buy shohoz food,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cafe yolo,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
caferastto,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake and drinks,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake and fruit chaat,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake and icecream,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake at central park,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake box for scool lunch of kids,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake dr. maaz,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake for aiman,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake for ankit,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake for shummi bridal shower,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake for the daddy g birthday. ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake for waleed,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake plus photocopy,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake refreshment chips spiderman gift bags squash tape imtiaz stuff baloon bread for sandwich,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake teo,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cake to Aapi's home,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cakes ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cakes n bake water bottle,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cakes n bakes things ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"cap, chashma and juice for Huzaifa",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cardamom tea ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cardimum tea- McDonald's,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cargo mangoe,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
carrot juice khalid & abdul basit,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cash for anniversary cake,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cat food etc,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"cell,  bread,  rusk purchase ",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chai bilal by junaid,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chai deewari,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chai nashta,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chai patees,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chai shai,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chai wala at Khi,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chai with haider two times,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chaiibiscuits,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chain garary set,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chair for Ammi,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chairlift,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chairs,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chaitra month bill,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chaiwala ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chapotle and pizza fries for usman umer,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chat dahi bhally,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chatterbox breakfast ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chaunsa mango!,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cheezious with wolf saim home,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chenashop chicken previous due,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chhokada RARA n chicken soup,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"chicken & buff meat, bhatmas, tarkari, chhoila",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken & milk etc,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken and flour ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken and other,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken and others,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken at home,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken at kalu,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken biryani ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken boneless ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken breast fillets and chicken fresh ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken chips n pepsi,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken cottage ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken dam biryani,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken for home,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken for lunch,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken fresh,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken fruit vegetables ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken karahi party ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken karahi+juice,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken larry ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken maya sandwich ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken mutton,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken n beef,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken patties,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken patties and cake for new year ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken pie with sana,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken pies,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken sabzii bilal,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"chicken, dipak, bhanja ",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chicken/vegetables ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chickenpox ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
child food nd dahi,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
child milk MH,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chips and juice.,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chips and roti,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chips juice etc,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chips n juice ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"chips, tea, hair dye",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"chocolate n   cake
",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chocolate n fruits,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
chola puri breakfast,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
coffee n lunch,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
contribution in lunch,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
contribution in tea parathas and sting,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"corn flakes, milk, bread",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
country delight milk ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
cow food,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"crates of mango, apricot, plum",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
daal mash and roti. dinner ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dabbe for food,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dahi ballay,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dahi bhallay,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dahi half kg,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dahi lia office sy khany ki break par ghar ky lye,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dahi n cold drink,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dahi rotiyan bottle,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
daphney cake,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dayfresh milk,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
delivery mango asif,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
delizia cake,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dhoodh + soda + roti,Transfer,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dhoodh roti,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dhoodh rotian,Transfer,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner .. print subhan documents ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner Saleem etc ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner after 100f tower installation of  Sufyan,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner at Al Kabab and AKU lunch,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner at better taste,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner at dua restaurant in,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner at eden,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner at home with family ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner at kababjees,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner at kathor,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner at office ,Expense,2001.0,Food & Groceries,approved_mapping,very_high,approved_mapping
dinner at utpala with Padi and chuchi,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner burger at hotel,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner for 23 S&T indls ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner for all ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner for both,Expense,2001.0,Food & Groceries,approved_mapping,very_high,approved_mapping
dinner for home,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner fries food panda,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner haleem,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner hyd,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner kabab tikka,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner khajoor oil,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner lalta,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner omer,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner outside,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner with a friend ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner with asif ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner with ayaz,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner with cousins,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner with friends and family ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner with gang,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner with jaffer sb,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner with the office peeps,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dinner+( puttu),Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"dinner,",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dodh dahi,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dodh dahi nashta extra,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dodh dahi sabzi,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"dodh dahi sabzi nashta 
",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dry fruit + cheeses + sauces ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dry fruit for home ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
dryfruit akhrot 500gm,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
